locus_tag	logFC_M90T_37vs30	FDR_M90T_37vs30	logFC_enr37vs30	FDR_enr37vs30	gene_name	seq	description	type
EKN05_007780	0.237601695914515	0.0703123332015486	0.741969334533846	1.79912709379876e-06	EKN05_007780	CP037923.1	FUSC family protein	pseudo
EKN05_023335	-0.792786307582756	0.0705350973405085	-0.449522879937677	0.0226370198030886	yhaH	CP037923.1	DUF805 domain-containing protein	CDS
EKN05_011550	-0.331789337910195	0.07080841681813	-1.46501367591818	0.00286680845353852	matP	CP037923.1	macrodomain Ter protein MatP	CDS
EKN05_005520	0.309291534882739	0.0710688081667264	1.3763412308037	7.2640856978544e-08	EKN05_005520	CP037923.1	IS1 family transposase	pseudo
EKN05_012275	-0.301255810187097	0.0715340398011432	0.668179718877474	1.08782458042953e-05	yliJ	CP037923.1	glutathione S-transferase family protein	CDS
EKN05_003980	-0.664604421106596	0.0715459445328836	1.01259091036379	9.12543474952514e-12	hisP	CP037923.1	histidine ABC transporter ATP-binding protein HisP	CDS
EKN05_016595	0.533585919904803	0.0715538953451605	-1.86905105914179	0.00308752599635351	EKN05_016595	CP037923.1	DUF2575 domain-containing protein	CDS
EKN05_019220	-0.205800262800851	0.0717312547380307	1.12725651087794	5.42084875219816e-10	yibF	CP037923.1	glutathione S-transferase	CDS
EKN05_005440	0.325702416626659	0.0717497044858905	-0.980555968913893	1.90433750109818e-09	EKN05_005440	CP037923.1	hypothetical protein	CDS
EKN05_012125	-0.644802331609747	0.0718618782626708	-0.983780309357006	0.000893434823677949	EKN05_012125	CP037923.1	hypothetical protein	CDS
EKN05_004645	-0.29003635645965	0.0719546434306976	-2.17339040136833	0.00552239333104583	fruK	CP037923.1	1-phosphofructokinase	CDS
EKN05_024330	-0.360036922645146	0.0722422480968976	0.93564167576137	3.45511186942542e-12	ccdB	CP037924.1	type II toxin-antitoxin system toxin CcdB	CDS
EKN05_016555	-0.356417172773911	0.0723978272823551	-1.20070370787758	5.56248926989955e-06	carA	CP037923.1	carbamoyl-phosphate synthase small subunit	CDS
EKN05_024315	-0.397102009467873	0.0724302648376826	-0.356151138154596	0.0292818521497575	yacA	CP037924.1	hypothetical protein	CDS
EKN05_014870	0.281604000551506	0.0725121550027705	-0.569015733335402	1.23987168830406e-05	ampH	CP037923.1	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	CDS
EKN05_003005	0.335539280226648	0.0725143356678856	-1.44584818299027	0.0352772001401598	EKN05_003005	CP037923.1	tetratricopeptide repeat protein	CDS
EKN05_012055	-0.446565671376368	0.0731937268414117	-1.55141106350191	0.0091953401064051	EKN05_012055	CP037923.1	aquaporin	pseudo
EKN05_009470	0.325818282170981	0.0733274900604408	-0.0191019435118241	0.896238148725145	EKN05_009470	CP037923.1	alpha/beta hydrolase	CDS
EKN05_000445	0.414034360530523	0.0736341837030839	0.21661635911115	0.0187696517147426	yghYX	CP037923.1	dienelactone hydrolase family protein	CDS
EKN05_008275	-0.321901898008146	0.0736930593891769	-0.488864698125054	0.00146271015577741	lsrR	CP037923.1	transcriptional regulator LsrR	CDS
EKN05_016350	-0.3133239055075	0.0738045035663986	-0.489875241130609	5.38112749651122e-05	leuA	CP037923.1	2-isopropylmalate synthase	CDS
EKN05_018035	-0.320196546806462	0.0740188466211471	-0.825334370295098	0.000114845578138182	malM	CP037923.1	maltose operon protein MalM	CDS
EKN05_017695	-0.45066926216808	0.0741052244990218	0.25712432047572	0.075472835282063	EKN05_017695	CP037923.1	TetR/AcrR family transcriptional regulator	CDS
EKN05_024325	0.415049036843724	0.074123098592543	0.323435333392026	3.7337153357118e-05	EKN05_024325	CP037924.1	transposase domain-containing protein	pseudo
EKN05_010590	0.216813445097892	0.074123098592543	1.00756271873683	2.78263447927038e-07	EKN05_010590	CP037923.1	cupin domain-containing protein	CDS
EKN05_021520	0.426798015072532	0.0745382625033707	-0.716332275602547	0.0116416318180651	EKN05_021520	CP037923.1	IS1 family transposase	pseudo
EKN05_008760	0.302711981687903	0.0745547250037407	-0.953147293610516	2.59524761226432e-08	spy	CP037923.1	ATP-independent periplasmic protein-refolding chaperone	CDS
EKN05_007300	0.307127386045561	0.0748257168883787	-0.227486198899206	0.0358471820862026	narU	CP037923.1	NarK family nitrate/nitrite MFS transporter	CDS
EKN05_010680	-0.376057302825285	0.0751409071198812	0.584655964390669	0.00121284108671151	EKN05_010680	CP037923.1	alpha/beta hydrolase	CDS
EKN05_015680	-0.270315061628673	0.075169523965128	-0.723387513672417	0.00332975239476884	EKN05_015680	CP037923.1	SAM-dependent methyltransferase	CDS
EKN05_014300	-0.307722575656147	0.075169523965128	0.51371658869018	0.000777060594977059	ybaC	CP037923.1	acetyl esterase	CDS
EKN05_018010	-0.34679463204467	0.0758736571061748	-0.275597785143834	0.0460867174196087	malG	CP037923.1	maltose ABC transporter permease MalG	CDS
EKN05_016315	0.37797045226301	0.0759352269942226	-0.33914664143009	0.208208366491945	EKN05_016315	CP037923.1	IS1 family transposase	pseudo
EKN05_015030	0.405176877120893	0.0761675782425713	0.535718950889132	3.75735748269445e-07	EKN05_015030	CP037923.1	hypothetical protein	CDS
EKN05_006700	0.282477872430245	0.077590647752331	-0.440100804522849	0.330259019891895	znuB	CP037923.1	zinc ABC transporter permease subunit ZnuB	CDS
EKN05_008890	-0.265938387388905	0.0779105718384376	-0.170606854636067	0.45118354431913	selD	CP037923.1	selenide	CDS
EKN05_022010	-0.311912981903242	0.0780176361671743	-0.865499916621372	6.60989021467277e-06	hslO	CP037923.1	Hsp33 family molecular chaperone HslO	CDS
EKN05_015935	0.311955926122875	0.0783986129604185	0.277528284566521	0.0820485641521258	EKN05_015935	CP037923.1	CdaR family transcriptional regulator	pseudo
EKN05_005505	0.948380753975395	0.0788734237165226	-1.9064799533857	0.0118796251682117	EKN05_005505	CP037923.1	his operon leader peptide	CDS
EKN05_004415	-0.467465684030864	0.0790366552912622	0.705345358752893	0.000633750886903986	ada	CP037923.1	bifunctional DNA-binding transcriptional regulator/O6-methylguanine-DNA methyltransferase Ada	CDS
EKN05_007530	-0.438001853568777	0.0791323963293026	-0.10010791150975	0.320901788214949	EKN05_007530	CP037923.1	MFS transporter	pseudo
EKN05_016745	0.24865657139343	0.0792445237322798	-2.96421962144299	0.000757842831580408	yjjX	CP037923.1	non-canonical purine NTP phosphatase	pseudo
EKN05_003430	-0.445376180698375	0.079444585009426	-1.68056324442488	4.88318875889373e-07	murR	CP037923.1	HTH-type transcriptional regulator MurR	pseudo
EKN05_003530	-0.516842883593999	0.079444585009426	-1.60859466983869	4.84981550201891e-05	EKN05_003530	CP037923.1	flxA-like family protein	CDS
EKN05_020760	0.272635429324074	0.0794558480420747	-1.44697655916831	0.00024011662899449	dsbA	CP037923.1	thiol:disulfide interchange protein DsbA	CDS
EKN05_013750	-0.365363949019651	0.0797953596374342	-0.201608820968769	0.23591822844123	ybdL	CP037923.1	methionine-oxo-acid transaminase	CDS
EKN05_014165	0.666671663709475	0.0804097325140964	-0.119908584857862	0.699638739248088	EKN05_014165	CP037923.1	hydroxypyruvate isomerase	pseudo
EKN05_023640	0.370540621964424	0.0804568039322554	-0.855218234672444	2.38373362385071e-12	ipaH7.8	CP037924.1	T3SS effector E3 ubiquitin-protein ligase IpaH7.8	CDS
EKN05_004110	-0.366932921866028	0.0804995651617235	NA	NA	nuoJ	CP037923.1	NADH-quinone oxidoreductase subunit J	CDS
EKN05_001075	0.207118910664132	0.0808629078224967	-0.369249781762256	0.0154870047789179	EKN05_001075	CP037923.1	LysM peptidoglycan-binding domain-containing protein	CDS
EKN05_014860	-0.247579884498546	0.0808897963609129	-1.4592627767148	2.28436136949948e-06	yaiW	CP037923.1	surface-exposed outer membrane lipoprotein YaiW	CDS
EKN05_022295	-0.314889869348826	0.0809385257729145	NA	NA	tusD	CP037923.1	sulfurtransferase complex subunit TusD	CDS
EKN05_000290	0.239132677250963	0.0814780040426239	-1.3560114353702	1.27784876201344e-07	EKN05_000290	CP037923.1	DUF1190 family protein	CDS
EKN05_019680	-0.530869906167364	0.0816222678835283	-0.746073447790403	0.00620056755760508	EKN05_019680	CP037923.1	IS3-like element IS600 family transposase	CDS
EKN05_013570	-0.27493323957931	0.0817813488927593	0.122242353932416	0.652022323429325	aroG	CP037923.1	3-deoxy-7-phosphoheptulonate synthase AroG	CDS
EKN05_023185	-0.261131452472341	0.0820573392080125	-0.443527456390569	0.000174684925250775	yraM	CP037923.1	penicillin-binding protein activator	CDS
EKN05_002615	0.245749946991675	0.082146132254933	NA	NA	rpoE	CP037923.1	RNA polymerase sigma factor RpoE	CDS
EKN05_001285	-0.294994893693159	0.0826970809154537	-0.775787817149872	0.00130681454057675	gcvA	CP037923.1	transcriptional regulator GcvA	CDS
EKN05_016400	-0.485559584241738	0.0827703965221878	-1.3754695646662	4.84240188074273e-05	EKN05_016400	CP037923.1	DedA family protein	CDS
EKN05_011590	0.23228826538983	0.0828531159347746	0.580574797796604	3.38197043587043e-07	rlmL	CP037923.1	bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL	CDS
EKN05_004780	-0.417171290739703	0.0828891951504093	1.7407780280667	0.0181968514809456	EKN05_004780	CP037923.1	hypothetical protein	CDS
EKN05_003295	0.545433538675269	0.0828891951504093	-0.461827735543014	0.0754219920144531	eutA	CP037923.1	ethanolamine ammonia-lyase reactivating factor EutA	pseudo
EKN05_019455	0.262879355115132	0.0834176589731067	NA	NA	rpmB	CP037923.1	50S ribosomal protein L28	CDS
EKN05_023210	-0.302210919138687	0.0835913570480977	0.316416421106154	6.1200462783696e-06	EKN05_023210	CP037923.1	fimbrial biogenesis outer membrane usher protein	pseudo
EKN05_003625	-0.266538244791757	0.0841696375726967	-1.39804702403663	5.356118426332e-10	ptsP	CP037923.1	phosphoenolpyruvate--protein phosphotransferase	CDS
EKN05_021530	-0.392612195404446	0.0845389145902489	0.0245272212301285	0.774470926651431	EKN05_021530	CP037923.1	ligase	CDS
EKN05_020740	0.386287655108497	0.0847477652338928	-1.0364543267449	0.0116416318180651	mobB	CP037923.1	molybdopterin-guanine dinucleotide biosynthesis protein B	CDS
EKN05_023835	0.434912087150213	0.0848020209809846	-0.413118676170485	0.0269898688462518	EKN05_023835	CP037924.1	transposase domain-containing protein	pseudo
EKN05_019880	0.274772119311657	0.0850387289812395	-0.733606683906262	0.000561577971067489	recF	CP037923.1	DNA replication/repair protein RecF	CDS
EKN05_023215	-0.548998303646661	0.0855103304983478	-0.236358273129914	0.00129051138630696	yraI	CP037923.1	molecular chaperone	CDS
EKN05_018410	0.349677876263705	0.0857226136932586	-1.20884716594748	0.00297868677418574	EKN05_018410	CP037923.1	DUF3811 domain-containing protein	CDS
EKN05_019255	0.327486607084495	0.085807513031499	-0.391921982369172	0.0281823128367922	EKN05_019255	CP037923.1	YibL family ribosome-associated protein	CDS
EKN05_023970	-0.450455517440759	0.085807513031499	0.622704348816544	0.0079752917538394	EKN05_023970	CP037924.1	transposase	CDS
EKN05_017480	-0.409278821185184	0.0864253233623517	0.111697783857961	0.221272333552773	EKN05_017480	CP037923.1	TetR/AcrR family transcriptional regulator	CDS
EKN05_019820	-0.257606373601734	0.0864254939280751	0.312029272070091	0.255325592077259	EKN05_019820	CP037923.1	YceK/YidQ family lipoprotein	CDS
EKN05_016215	0.336193420128711	0.0864995650326414	NA	NA	yacG	CP037923.1	DNA gyrase inhibitor YacG	CDS
EKN05_002065	0.308497522022707	0.0865981990457445	-1.13082529199896	0.000658062706042311	EKN05_002065	CP037923.1	ferredoxin family protein	CDS
EKN05_000060	0.399624947682238	0.0867182290320511	1.63475379865831	1.84848492641419e-08	EKN05_000060	CP037923.1	M48 family peptidase	pseudo
EKN05_020625	-0.335620550923211	0.0867304785075578	0.863034423089233	1.21018217960832e-09	udp	CP037923.1	uridine phosphorylase	CDS
EKN05_016280	-0.449538718999909	0.0871064853793098	NA	NA	mraY	CP037923.1	phospho-N-acetylmuramoyl-pentapeptide-transferase	CDS
EKN05_004550	0.456816787209088	0.0871064853793098	NA	NA	rplY	CP037923.1	50S ribosomal protein L25	CDS
EKN05_001450	-0.219570321117343	0.0872234386071894	-0.0921445831635127	0.569766377735866	recN	CP037923.1	DNA repair protein RecN	CDS
EKN05_003460	0.721334718532112	0.0872234386071894	1.26205259397955	0.0270681708336578	cysM	CP037923.1	cysteine synthase B	CDS
EKN05_000880	-0.291903076262348	0.0872234386071894	-0.131107700981394	0.377550403682571	scpA	CP037923.1	methylmalonyl-CoA mutase	CDS
EKN05_020775	-0.307863221329156	0.0872234386071894	-1.03466112799412	8.75376657889662e-10	EKN05_020775	CP037923.1	DUF945 family protein	pseudo
EKN05_021975	0.441148908440509	0.0872986137600419	0.113335739056613	0.556349852464395	feoA	CP037923.1	ferrous iron transporter A	CDS
EKN05_019860	0.284981255270179	0.0874752297696468	0.00853346245479272	0.929268835061634	EKN05_019860	CP037923.1	hypothetical protein	CDS
EKN05_003555	0.245727631138938	0.0876338553596139	-2.17740361630195	0.0139399592029436	gltX	CP037923.1	glutamate--tRNA ligase	CDS
EKN05_006705	0.590732017242076	0.0878338352441513	0.0213439558510074	0.929268835061634	znuC	CP037923.1	zinc ABC transporter ATP-binding protein ZnuC	CDS
EKN05_021950	-0.342885239024938	0.0882183480993059	NA	NA	EKN05_021950	CP037923.1	AbrB/MazE/SpoVT family DNA-binding domain-containing protein	CDS
EKN05_001615	-0.180528242606914	0.0884194959298951	1.77360027565854	4.2435589112049e-14	EKN05_001615	CP037923.1	branched-chain amino acid ABC transporter permease	CDS
EKN05_020100	-0.389074738391757	0.0884504218089333	-0.848036242286199	1.80447689555677e-05	asnA	CP037923.1	aspartate--ammonia ligase	CDS
EKN05_005875	0.35589215368844	0.0885373180666088	-2.34572267089191	0.00653306896039972	EKN05_005875	CP037923.1	IS1 family transposase	pseudo
EKN05_009765	-0.19103610805843	0.0887126677886328	NA	NA	ribA	CP037923.1	GTP cyclohydrolase II	CDS
EKN05_022700	-0.213818331169277	0.0887126677886328	1.07932802151957	2.25482827408301e-07	yhdE	CP037923.1	nucleoside triphosphate pyrophosphatase YhdE	CDS
EKN05_003900	-0.24884738845951	0.0887756457559802	0.390171908338332	0.0147315687462324	pdxB	CP037923.1	4-phosphoerythronate dehydrogenase PdxB	CDS
EKN05_002945	-0.332285350407331	0.089185637460884	-2.10413723138304	0.00513837695515577	fdx	CP037923.1	ISC system 2Fe-2S type ferredoxin	CDS
EKN05_009875	0.42281692250695	0.0894592155202041	-0.247379851571325	0.198301231537632	yciF	CP037923.1	ferritin-like domain-containing protein	CDS
EKN05_006735	-0.277177119290857	0.0894962106249935	0.6794913968495	0.000137534453660845	zwf	CP037923.1	glucose-6-phosphate dehydrogenase	CDS
EKN05_001500	-0.426259371607947	0.0895815043858357	-0.405550219355086	0.0514457609432252	EKN05_001500	CP037923.1	hypothetical protein	CDS
EKN05_015785	0.237460719088385	0.0897254604048002	0.48423288519866	0.000883929948385973	EKN05_015785	CP037923.1	YaeF family permuted papain-like enzyme	CDS
EKN05_008735	0.435721645307214	0.0903093124423445	-0.257623091298684	0.00128135121511734	EKN05_008735	CP037923.1	hypothetical protein	pseudo
EKN05_016405	0.315605721366883	0.0906463362899507	-1.14476436985547	2.44169421250964e-05	araC	CP037923.1	arabinose operon transcriptional regulator AraC	CDS
EKN05_017120	-0.541112047084331	0.0909531909368863	-0.704114718358081	0.00491996689772355	sgaU	CP037923.1	L-ribulose-5-phosphate 3-epimerase	CDS
EKN05_020095	-0.188279830892145	0.0912131210463868	0.0509022275895398	0.644148852922151	viaA	CP037923.1	ATPase RavA stimulator ViaA	CDS
EKN05_022085	-0.296811117668276	0.0913997694497654	NA	NA	rpe	CP037923.1	ribulose-phosphate 3-epimerase	CDS
EKN05_011085	-0.464487004209404	0.0918469698064823	-0.280232296725983	0.105059025621681	csgD	CP037923.1	transcriptional regulator CsgD	CDS
EKN05_006235	0.344870052526712	0.0925669250387874	0.858828888982292	1.48681112105314e-08	yecI	CP037923.1	non-heme ferritin-like protein	CDS
EKN05_000200	-0.362839800829166	0.092994230388701	NA	NA	folB	CP037923.1	bifunctional dihydroneopterin aldolase/7	CDS
EKN05_003315	0.377993746221727	0.092994230388701	-1.22340516216079	3.45731749708354e-07	murI	CP037923.1	glutamate racemase	CDS
EKN05_017305	-0.180708648018255	0.0930025885454409	-1.99600857926657	0.000241786885472065	psd	CP037923.1	phosphatidylserine decarboxylase	CDS
EKN05_010515	-0.434888274059305	0.0930025885454409	-1.20664960203823	0.17990312158487	EKN05_010515	CP037923.1	hypothetical protein	CDS
EKN05_018360	-0.26346224341538	0.0930215658368908	-0.0151744941679844	0.904578810755223	melA	CP037923.1	alpha-galactosidase	CDS
EKN05_017670	-0.354879338265592	0.0942130895187412	-1.43254446273971	3.00889279084041e-07	pyrI	CP037923.1	aspartate carbamoyltransferase regulatory subunit	CDS
EKN05_016750	-0.287797840805704	0.0944806386104312	0.33444972974142	0.313502444429208	trpR	CP037923.1	trp operon repressor	CDS
EKN05_022725	-0.354707302543127	0.0944806386104312	-0.462549544016923	0.0214377990068881	EKN05_022725	CP037923.1	DUF1656 domain-containing protein	CDS
EKN05_001365	-0.416698062774038	0.0944806386104312	0.420295903616537	0.000592950773090696	pheA	CP037923.1	bifunctional chorismate mutase/prephenate dehydratase	CDS
EKN05_002070	0.361986505038883	0.0951350087787296	-1.06616707210267	0.0146242730704881	EKN05_002070	CP037923.1	integrase	pseudo
EKN05_009490	0.441998762628121	0.0954029687524955	-0.0286902545959438	0.732223293060492	EKN05_009490	CP037923.1	SDR family oxidoreductase	CDS
EKN05_002675	-0.431906644424282	0.095780259772563	1.72849127183121	0.00939007119261856	EKN05_002675	CP037923.1	IS1 family transposase	pseudo
EKN05_012030	-0.244537821797663	0.0958658839057607	1.12023751173096	6.59376029903337e-09	EKN05_012030	CP037923.1	MacA family efflux pump subunit	CDS
EKN05_004560	0.271974310569235	0.0960874619107059	-1.80839014712424	4.89932191598104e-06	rsuA	CP037923.1	16S rRNA pseudouridine(516) synthase RsuA	CDS
EKN05_000865	-0.357055548004421	0.0964750000846566	0.139134348546662	0.148606824185834	scpC	CP037923.1	propionyl-CoA:succinate CoA transferase	CDS
EKN05_004155	-0.511127028619726	0.0966621067286809	-1.27892361280492	1.11720738454566e-06	EKN05_004155	CP037923.1	GNAT family N-acetyltransferase	CDS
EKN05_016050	-0.596440557008251	0.0971550779747174	0.390721114268161	0.0624911042178029	EKN05_016050	CP037923.1	fimbrial-like adhesin	pseudo
EKN05_003715	0.330790049274674	0.0973918629110728	-0.336070869803013	0.0536069027314796	dsdA	CP037923.1	D-serine ammonia-lyase	CDS
EKN05_014275	-0.218545128185097	0.0975995781007511	-2.16834003253018	0.00511278629505143	ybaK	CP037923.1	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	CDS
EKN05_021180	-0.31829906107792	0.0975995781007511	0.453334960485845	2.27305711009134e-05	hmsP	CP037923.1	biofilm formation regulator HmsP	CDS
EKN05_002020	0.332451321667352	0.0979907328858902	-0.0925148641623417	0.257683684638699	iap	CP037923.1	aminopeptidase	CDS
EKN05_003600	0.393405255618915	0.0981085809928402	-0.307916081417011	0.0515043689667898	glk	CP037923.1	glucokinase	CDS
